,Model Name,Product URL,Filename,Company,Type,Category Tags,Width (cm),Height (cm),Origin Country,Application
140,WY 5217D,https://sg.lamitak.com/hermes-marcello-walnut,wy_5217d_hermes_marcello_walnut_4x8_thumbnail.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
141,WY 5240D,https://sg.lamitak.com/collins-marcello-walnut,wy_5240d_collins_marcello_walnut_4x8_thumbnail.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
142,WY 1242X,https://sg.lamitak.com/cool-java-teak,wy_1242x_cool_java_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",None,None,None,Carpentry
143,WY 1221X,https://sg.lamitak.com/catalog/product/view/id/12979/s/java-teak/category/6/,wy_1221x_java_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",None,None,None,Carpentry
144,WYA 1279E,https://sg.lamitak.com/liam-oak-giethoorn,wya_1279e_liam_oak_giethoorn_4x8_thumbnail.jpg,lamitak,Laminate,"Oak, Textured Finish, Crowns Grains",23,44,None,Carpentry
145,WYA 1277E,https://sg.lamitak.com/luuk-oak-giethoorn,wya_1277e_luuk_oak_giethoorn_4x8_thumbnail.jpg,lamitak,Laminate,"Oak, Textured Finish, Crowns Grains",23,44,None,Carpentry
146,WYA 1276E,https://sg.lamitak.com/levi-oak-giethoorn,wya_1276e_levi_oak_giethoorn_4x8_thumbnail.jpg,lamitak,Laminate,"Oak, Textured Finish, Crowns Grains",23,44,None,Carpentry
147,WYA 1278E,https://sg.lamitak.com/lucas-oak-giethoorn,wya_1278e_lucas_oak_giethoorn_4x8_thumbnail.jpg,lamitak,Laminate,"Oak, Textured Finish, Crowns Grains",23,44,None,Carpentry
148,WY 4218X,https://sg.lamitak.com/choc-oregon-teak,wy_4218x_choc_oregon_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",23,44,None,Carpentry
149,WY 4219X,https://sg.lamitak.com/black-oregon-teak,wy_4219x_black_oregon_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",23,44,None,Carpentry
150,WY 4217X,https://sg.lamitak.com/pine-oregon-teak,wy_4217x_pine_oregon_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",23,44,None,Carpentry
151,WY 4245X,https://sg.lamitak.com/umber-oregon-teak,wy_4245x_umber_oregon_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Textured Finish, Straight Grains",23,44,None,Carpentry
152,WY 4247X,https://sg.lamitak.com/sicilian-peppercorn-ash,lamitak_wy_4247x_sicilian_peppercorn_ash_thumbnail.jpg,lamitak,Laminate,"Ash, Textured Finish, Crowns Grains",23,44,None,Carpentry
153,WY 4246X,https://sg.lamitak.com/sicilian-toffee-ash,lamitak_wy_4246x_sicilian_toffee_ash_thumbnail.jpg,lamitak,Laminate,"Ash, Textured Finish, Crowns Grains",23,44,None,Carpentry
154,WY 4230X,https://sg.lamitak.com/sicilian-aubergine-ash,lamitak_wy_4230x_sicilian_aubergine_ash_thumbnail.jpg,lamitak,Laminate,"Ash, Textured Finish, Crowns Grains",23,44,None,Carpentry
155,WY 4229X,https://sg.lamitak.com/sicilian-accorn-ash,lamitak_wy_4229x_sicilian_accorn_ash_thumbnail_1.jpg,lamitak,Laminate,"Ash, Textured Finish, Crowns Grains",23,44,None,Carpentry
156,WYA 1241X,https://sg.lamitak.com/bornia-alameda-wood,lamitak_wya_1241x_bornia_alameda_wood_thumbnail_1.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",None,None,None,Carpentry
157,WYA 1239X,https://sg.lamitak.com/litno-alameda-wood,lamitak_wya_1239x_litno_alameda_wood_thumbnail.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",None,None,None,Carpentry
158,WYA 1240X,https://sg.lamitak.com/tannio-alameda-wood,lamitak_wya_1240x_tannio_alameda_wood_thumbnail_1.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",None,None,None,Carpentry
159,WYA 1285X,https://sg.lamitak.com/alvino-alameda-wood,wya-1285x-alvino-alameda-wood_thumbnail.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",23,44,None,Carpentry
160,WHG 4225G,https://sg.lamitak.com/bruno-seville-walnut-gloss,lamitak_whg_4225g_bruno_seville_walnut_gloss_thumbnail_1.jpg,lamitak,Laminate,"Walnut, High Glossie Finish, Crowns Grains",23,44,None,Carpentry
161,WY 4225D,https://sg.lamitak.com/bruno-seville-walnut,lamitak_wy_4225d_bruno_seville_walnut_thumbnail_1.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
162,WHG 4224G,https://sg.lamitak.com/bella-seville-walnut-gloss,lamitak_whg_4224g_bella_seville_walnut_thumbnail.jpg,lamitak,Laminate,"Walnut, High Glossie Finish, Crowns Grains",23,44,None,Carpentry
163,WY 4224D,https://sg.lamitak.com/bella-seville-walnut,lamitak_wy_4224d_bella_seville_walnut_thumbnail_1.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
164,WY 4215S,https://sg.lamitak.com/earthy-horizontal-elm,wy_4215s_earthy_horizontal_elm_4x8_thumbnail.jpg,lamitak,Laminate,"Elm, Suede Finish, Horizontal Grains",None,None,None,Carpentry
165,WY 4216S,https://sg.lamitak.com/misty-horizontal-elm,wy_4216s_misty_horizontal_elm_4x8_thumbnail.jpg,lamitak,Laminate,"Elm, Suede Finish, Horizontal Grains",None,None,None,Carpentry
166,WY 4213S,https://sg.lamitak.com/sandy-horizontal-elm,wy_4213s_sandy_horizontal_elm_4x8_thumbnail.jpg,lamitak,Laminate,"Elm, Suede Finish, Horizontal Grains",None,None,None,Carpentry
167,WYA 5279E,https://sg.lamitak.com/panelo-rialto-pine,wya_5279e_panelo_rialto_pine_4x8_thumbnail.jpg,lamitak,Laminate,"Pine, Straw Finish, Knots Grains",23,44,None,Carpentry
168,WYA 5278E,https://sg.lamitak.com/marco-rialto-pine,wya_5278e_marco_rialto_pine_4x8_thumbnail.jpg,lamitak,Laminate,"Pine, Textured Finish, Knots Grains",23,44,None,Carpentry
169,WYA 5277E,https://sg.lamitak.com/nicolo-rialto-pine,wya_5277e_nicolo_rialto_pine_4x8_thumbnail.jpg,lamitak,Laminate,"Pine, Textured Finish, Knots Grains",23,44,None,Carpentry
170,WYA 5604E,https://sg.lamitak.com/lobo-rialto-pine,lamitak_-_lobo_rialto_pine_wya_5604e_thumbnail.jpg,lamitak,Laminate,"Pine, Textured Finish, Knots Grains",23,44,None,Carpentry
171,WYA 5299E,https://sg.lamitak.com/clio-rialto-pine,wya-5299e-clio-rialto-pine_thumbnail.jpg,lamitak,Laminate,"Pine, Textured Finish, Knots Grains",23,44,None,Carpentry
172,WYA 5276E,https://sg.lamitak.com/tobi-milnerton,wya_5276e_tobi_milnerton_06032019_thumbnail.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",23,44,None,Carpentry
173,WYA 5275E,https://sg.lamitak.com/ava-milnerton,wya_5275e_ava_milnerton_4x8_thumbnail.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",23,44,None,Carpentry
174,WYA 5262E,https://sg.lamitak.com/catalog/product/view/id/12752/s/corona-maple/category/6/,wya_5262e_corona_maple_4x8_thumbnail.jpg,lamitak,Laminate,"Exotic, Textured Finish, Straight Grains",None,None,None,Carpentry
175,WY 5243D,https://sg.lamitak.com/corrado-noce-roma,lamitak_wy_5243d_corrado_noce_roma_thumbnail_1.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
176,WY 5252D,https://sg.lamitak.com/donatello-noce-roma,lamitak_wy_5252d_donatello_noce_roma_thumbnail_1.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
177,WY 5241D,https://sg.lamitak.com/alfonso-noce-roma,lamitak_wy_5241d_alfonso_noce_roma_thumbnail.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
178,WY 5242D,https://sg.lamitak.com/biaggio-noce-roma,lamitak_wy_5242d_biaggio_noce_roma_thumbnail_1.jpg,lamitak,Laminate,"Walnut, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
179,WY 5231D,https://sg.lamitak.com/boston-york-teak,wy_5231d_boston_york_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Crowns Grains",None,None,None,Carpentry
180,WY 5239D,https://sg.lamitak.com/hamilton-york-teak,wy_5239d_hamilton_york_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
181,WY 5232D,https://sg.lamitak.com/amber-york-teak,wy_5232d_amber_york_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
182,WY 5230D,https://sg.lamitak.com/canele-york-teak,wy_5230d_canele_york_teak_4x8_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
183,WY 5245D,https://sg.lamitak.com/catalog/product/view/id/12895/s/cuiban-palisander/category/6/,lamitak_wy_5245d_cuiban_palisander_thumbnail.jpg,lamitak,Laminate,"Exotic, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
184,WY 5257D,https://sg.lamitak.com/oscuro-cuiban-palisander,lamitak_wy_5257d_oscuro_cuiban_palisander_thumbnail.jpg,lamitak,Laminate,"Exotic, Dri-matt® Finish, Crowns Grains",23,44,None,Carpentry
185,WG 4201S,https://sg.lamitak.com/celeste-compile-wood,lamitak_wg_4201s_celeste_compile_wood_4x8_thumbnail.jpg,lamitak,Laminate,"Reconstituted, Suede Finish, Straight Grains",None,None,None,Carpentry
186,WG 4202S,https://sg.lamitak.com/chelsea-compile-wood,lamitak_wg_4202s_chelsea_compile_wood_4x8_thumbnail.jpg,lamitak,Laminate,"Reconstituted, Suede Finish, Straight Grains",None,None,None,Carpentry
187,WG 4212S,https://sg.lamitak.com/pure-compile-wood,lamitak_wg_4212s_pure_compile_wood_4x8_thumbnail.jpg,lamitak,Laminate,"Reconstituted, Suede Finish, Straight Grains",None,None,None,Carpentry
188,WG 1202S,https://sg.lamitak.com/legno-bronze-oak,lamitak_wg_1202s_legno_bronze_oak_thumbnail.jpg,lamitak,Laminate,"Oak, Suede Finish, Straight Grains",None,None,None,Carpentry
189,WG 1203S,https://sg.lamitak.com/legno-silver-oak,lamitak_wg_1203s_legno_silver_oak_thumbnail_1.jpg,lamitak,Laminate,"Oak, Suede Finish, Straight Grains",None,None,None,Carpentry
190,WG 5207S,https://sg.lamitak.com/legno-clear-oak,lamitak_wg_5207s_legno_clear_oak_thumbnail_1.jpg,lamitak,Laminate,"Oak, Suede Finish, Straight Grains",None,None,None,Carpentry
191,WGA 852S,https://sg.lamitak.com/siam-teak,lamitak_wga_852s_siam_teak_thumbnail2.jpg,lamitak,Laminate,"Teak, Suede Finish, Straight Grains",None,None,None,Carpentry
192,WY 1205D,https://sg.lamitak.com/soho-teak-oslo,lamitak_wy_1205d_soho_teak_oslo_thumbnail_1.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Straight Grains",23,44,None,Carpentry
193,WY 5233D,https://sg.lamitak.com/phillipe-teak-oslo,lamitak_wy_5233d_phillipe_teak_oslo_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Straight Grains",23,44,None,Carpentry
194,WY 1289D,https://sg.lamitak.com/finn-oslo-teak,lamitak_-_finn_oslo_teak_wy_1289d_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Straight Grains",23,44,None,Carpentry
195,WY 1288D,https://sg.lamitak.com/wegner-oslo-teak,lamitak_-_wegner_oslo_teak_wy_1288d_thumbnail.jpg,lamitak,Laminate,"Teak, Dri-matt® Finish, Straight Grains",23,44,None,Carpentry
196,CCX 47202G,https://sg.lamitak.com/ginko-maple-wood-gloss,lamitak_ccx_47202g_ginko_maple_wood_gloss_4x8_thumbnail.jpg,lamitak,Laminate,"Maple, High Glossie Finish, Straight Grains",None,None,None,Carpentry
197,CCX 47202X,https://sg.lamitak.com/ginko-maple-wood,lamitak_ccx_47202x_ginko_maple_wood_4x8_thumbnail.jpg,lamitak,Laminate,"Maple, Textured Finish, Straight Grains",None,None,None,Carpentry
198,SCX 1177D,https://sg.lamitak.com/medallion,lamitak_scx_1177d_-_medallion.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
199,SHG 1091,https://sg.lamitak.com/high-gloss-white,lamitak_shg_1091_-_high_gloss_white_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
200,SCA 5107D,https://sg.lamitak.com/black-nickel,lamitak_sca_5107d_-_black-nickel_4x8_.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
201,SCA 5101D,https://sg.lamitak.com/catalog/product/view/id/14139/s/designer-white/category/7/,lamitak_sca_5101d_-_designer_white.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
202,SCA 5109D,https://sg.lamitak.com/mocha,lamitak_sca_5109d_-_mocha_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
203,SCA 5123D,https://sg.lamitak.com/nougat,lamitak_sca_5123d_-_nougat_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
204,SHG 1066,https://sg.lamitak.com/catalog/product/view/id/14113/s/high-gloss-black/category/7/,lamitak_shg_1066_-_high_gloss_black.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
205,SHG 1150,https://sg.lamitak.com/high-gloss-taupe,lamitak_shg_1150_-_high_gloss_taupe_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
206,SHG 1149,https://sg.lamitak.com/high-gloss-iron,lamitak_shg_1149_-_high_gloss_iron_4x8__1.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
207,SHG 1144,https://sg.lamitak.com/high-gloss-chalk,lamitak_shg_1144_-_high_gloss_chalk_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
208,SCX 1149D,https://sg.lamitak.com/iron,lamitak_scx_1149d_-_iron_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
209,SCA 5125D,https://sg.lamitak.com/laze,lamitak_sca_5125d_-_laze_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
210,SHG 1165,https://sg.lamitak.com/high-gloss-truffle,lamitak_shg_1165_-_high_gloss_truffle_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), High Glossie Finish",None,None,None,Carpentry
211,SCA 1113D,https://sg.lamitak.com/chocolatier,lamitak_sca_1113d_-_chocolatier_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
212,SCA 1109D,https://sg.lamitak.com/lofty,lamitak_sca_1109d_-_lofty_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
213,SCA 1132D,https://sg.lamitak.com/nude,lamitak_sca_1132d_-_nude.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
214,SCA 1135D,https://sg.lamitak.com/wintry-grey,lamitak_sca_1135d_-_wintry-grey.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
215,SCA 1111D,https://sg.lamitak.com/wheat,lamitak_sca_1111d_-_wheat_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
216,SCA 1126D,https://sg.lamitak.com/mustard,lamitak_sca_1126d_-_mustard_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
217,SCA 1125D,https://sg.lamitak.com/vanilla,lamitak_sca_1125d_-_vanilla_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
218,SCA 1133D,https://sg.lamitak.com/champagne,lamitak_sca_1133d_-_champagne_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
219,SCA 1137D,https://sg.lamitak.com/dove,lamitak_sca_1137d_-_dove.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
220,SCA 1138D,https://sg.lamitak.com/clay,lamitak_sca_1138d_-_clay_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
221,SCA 5118D,https://sg.lamitak.com/sepia,lamitak_sca_5118d_-_sepia_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
222,SCA 5124D,https://sg.lamitak.com/glacier,lamitak_sca_5124d_-_glacier_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
223,SCA 5129D,https://sg.lamitak.com/camel,lamitak_sca_5129d_-_camel_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
224,SCX 1150D,https://sg.lamitak.com/taupe,lamitak_scx_1150d_-_taupe_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
225,SCX 1166D,https://sg.lamitak.com/pebble,lamitak_scx_1166d_-_pebble_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
226,SCX 1165D,https://sg.lamitak.com/truffle,lamitak_scx_1165d_-_truffle_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
227,SCX 1167D,https://sg.lamitak.com/elodie,lamitak_scx_1167d_-_elodie_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
228,SCA 1103D,https://sg.lamitak.com/mood,lamitak_sca_1103d_-_mood_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
229,SCA 1136D,https://sg.lamitak.com/pewter,lamitak_sca_1136d_-_pewter_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
230,SCA 5127D,https://sg.lamitak.com/hickory,lamitak_sca_5127d_-_hickory_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
231,SCA 5128D,https://sg.lamitak.com/nutmeg,lamitak_sca_5128d_-_nutmeg_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
232,SCA 1144D,https://sg.lamitak.com/chalk-neutral-solids,lamitak_-_chalk_sca_1144d_thumbnail_2.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
233,SCA 5102D,https://sg.lamitak.com/frosty-white-neutral-solids,lamitak_-_frosty_white_sca_5102d_thumbnail.jpg,lamitak,Laminate,"Neutral Solids, Dri-matt® Finish",None,None,None,Carpentry
234,SCA 9500D,https://sg.lamitak.com/picket-white-neutral-solids,lamitak_-_picket_white_sca_9500d_thumbnail_3.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
235,SCA 1029D,https://sg.lamitak.com/warm-gray-neutral-solids,lamitak_-_warm_gray_sca_1029d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
236,SCA 1141D,https://sg.lamitak.com/misty-grey-neutral-solids,lamitak_-_misty_grey_sca_1141d_thumbnail_1.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
237,SCM 1166XM,https://sg.lamitak.com/supermatt-pebble,lamitak_-_supermatt_pebble_scm_1166xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
238,SHG 1166,https://sg.lamitak.com/high-gloss-pebble,lamitak_-_high_gloss_pebble_shg_1166_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
239,SCM 1135XM,https://sg.lamitak.com/supermatt-wintry-grey,lamitak_-_supermatt_wintry_grey_scm_1135xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
240,SHG 1135,https://sg.lamitak.com/high-gloss-wintry-grey,lamitak_-_high_gloss_wintry_grey_shg_1135_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
241,SCM 1149XM,https://sg.lamitak.com/supermatt-iron,lamitak_-_supermatt_iron_scm_1149xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
242,SCM 1108XM,https://sg.lamitak.com/supermatt-black,lamitak_-_supermatt_black_scm_1108xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
243,SCA 1108D,https://sg.lamitak.com/black,lamitak_-_black_sca_1108d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
244,SCM 1165XM,https://sg.lamitak.com/supermatt-truffle,lamitak_-_supermatt_truffle_scm_1165xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
245,SCM 1150XM,https://sg.lamitak.com/supermatt-taupe,lamitak_-_supermatt_taupe_scm_1150xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
246,SCA 1119D,https://sg.lamitak.com/oyster,lamitak_-_oyster_sca_1119d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
247,SCA 1180D,https://sg.lamitak.com/haze,lamitak_-_haze_sca_1180d_thumbnail_2.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
248,SCA 1104D,https://sg.lamitak.com/beige-ardenne,lamitak_-_beige_ardenne_sca_1104d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
249,SCA 1117D,https://sg.lamitak.com/saringa-cream,lamitak_-_saringa_cream_sca_1117d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
250,SCA 1181D,https://sg.lamitak.com/magnolia,lamitak_-_magnolia_sca_1181d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
251,SCA 5143D,https://sg.lamitak.com/sand-grey,lamitak_-_sand_grey_sca_5143d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
252,SCA 5142D,https://sg.lamitak.com/beige-linen,lamitak_-_beige_linen_sca_5142d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
253,SHG 1134,https://sg.lamitak.com/high-gloss-irish-cream,lamitak_-_high_gloss_irish_cream_shg_1134_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
254,SCA 1134D,https://sg.lamitak.com/irish-cream,lamitak_-_irish_cream_sca_1134d_thumbnail.jpg,lamitak,Laminate,", Dri-matt® Finish",None,None,None,Carpentry
255,SCM 1134XM,https://sg.lamitak.com/supermatt-irish-cream,lamitak_-_supermatt_irish_cream_scm_1134xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
256,SHG 1103,https://sg.lamitak.com/high-gloss-mood,lamitak_-_high_gloss_mood_shg_1103_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
257,SCM 1103XM,https://sg.lamitak.com/supermatt-mood,lamitak_-_supermatt_mood_scm_1103xm_thumbnail_1.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
258,SHG 1132,https://sg.lamitak.com/high-gloss-nude,lamitak_-_high_gloss_nude_shg_1132_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
259,SCM 1132XM,https://sg.lamitak.com/supermatt-nude,lamitak_-_supermatt_nude_scm_1132xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
260,SCM 1109XM,https://sg.lamitak.com/supermatt-lofty,lamitak_-_supermatt_lofty_scm_1109xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
261,SHG 5101,https://sg.lamitak.com/high-gloss-designer-white,lamitak_-_high_gloss_designer_white_shg_5101_thumbnail.jpg,lamitak,Laminate,", High Glossie Finish",None,None,None,Carpentry
262,SCM 5101XM,https://sg.lamitak.com/supermatt-designer-white,lamitak_-_supermatt_designer_white_scm_5101xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
263,SCM 1144XM,https://sg.lamitak.com/supermatt-chalk,lamitak_-_supermatt_chalk_scm_1144xm_thumbnail.jpg,lamitak,Laminate,"Neutral Solids, Supermatt Finish",None,None,None,Carpentry
264,SCA 1176D,https://sg.lamitak.com/pompeii,lamitak_sca_1176d_-_pompeii_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
265,SCA 1175D,https://sg.lamitak.com/serenity,lamitak_sca_1175d_-_serenity_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
266,SCA 1146D,https://sg.lamitak.com/fresco-blue,lamitak_sca_1146d_-_fresco_blue.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
267,SCA 1107D,https://sg.lamitak.com/violet,lamitak_sca_1107d_-_violet.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
268,SCA 1130D,https://sg.lamitak.com/candy-queen,lamitak_sca_1130d_-_candy-queen.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
269,SCA 1143D,https://sg.lamitak.com/oceanic,lamitak_sca_1143d_-_oceanic_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
270,SCA 5117D,https://sg.lamitak.com/marina,lamitak_sca_5117d_-_marina_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
271,SCA 5116D,https://sg.lamitak.com/latio,lamitak_sca_5116d_-_latio_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
272,SCA 5115D,https://sg.lamitak.com/ethan-blue,lamitak_sca_5115d_-_ethan_blue_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
273,SCX 1161D,https://sg.lamitak.com/periwinkle,lamitak_scx_1161d_-_periwinkle_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
274,SCA 5139D,https://sg.lamitak.com/aqua,lamitak_sca_5139d_-_aqua.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
