,Application,Category Tags,Color B,Color Code,Color G,Color R,Company,Model Name,Model Number,Origin Country,Product URL,Type,Filename
1573,Wall,,216.0,#A0D2D8,210.0,160.0,Nippon,Blue Breeze,NP BGG 1585 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1585-p/blue-breeze,Paint,NP BGG 1585 P.png
1574,Wall,,210.0,#8ECAD2,202.0,142.0,Nippon,Dreamer's Corner,NP BGG 2780 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2780-p/dreamer's-corner,Paint,NP BGG 2780 P.png
1575,Wall,,166.0,#1C95A6,149.0,28.0,Nippon,California Dreaming,NP BGG 2781 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2781-d/california-dreaming,Paint,NP BGG 2781 D.png
1576,Wall,,140.0,#007C8C,124.0,0.0,Nippon,Navajo Turquoise,NP BGG 1589 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1589-a/navajo-turquoise,Paint,NP BGG 1589 A.png
1577,Wall,,235.0,#DBECEB,236.0,219.0,Nippon,Blue Gem,NP BGG 2782 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2782-p/blue-gem,Paint,NP BGG 2782 P.png
1578,Wall,,229.0,#C2E3E5,227.0,194.0,Nippon,Rare Opal,NP BGG 2783 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2783-p/rare-opal,Paint,NP BGG 2783 P.png
1579,Wall,,219.0,#95D4DB,212.0,149.0,Nippon,Basic Blue,NP BGG 1580 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1580-p/basic-blue,Paint,NP BGG 1580 P.png
1580,Wall,,209.0,#68C1D1,193.0,104.0,Nippon,Straight Cut Blue,NP BGG 2784 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2784-t/straight-cut-blue,Paint,NP BGG 2784 T.png
1581,Wall,,205.0,#54BACD,186.0,84.0,Nippon,Blue Tassle,NP BGG 2785 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2785-t/blue-tassle,Paint,NP BGG 2785 T.png
1582,Wall,,185.0,#2FA4B9,164.0,47.0,Nippon,Classical Blue,NP BGG 1581 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1581-d/classical-blue,Paint,NP BGG 1581 D.png
1583,Wall,,170.0,#0094AA,148.0,0.0,Nippon,Ocean Calm,NP BGG 1583 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1583-d/ocean-calm,Paint,NP BGG 1583 D.png
1584,Wall,,230.0,#C6E2E6,226.0,198.0,Nippon,Snow Medley,NP BGG 2786 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2786-p/snow-medley,Paint,NP BGG 2786 P.png
1585,Wall,,229.0,#B7E1E5,225.0,183.0,Nippon,Alluring Sky,NP BGG 2787 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2787-p/alluring-sky,Paint,NP BGG 2787 P.png
1586,Wall,,225.0,#A4DAE1,218.0,164.0,Nippon,Bali Blues,NP BGG 2788 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2788-p/bali-blues,Paint,NP BGG 2788 P.png
1587,Wall,,217.0,#87CDD9,205.0,135.0,Nippon,Azure Skies,NP BGG 2789 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2789-p/azure-skies,Paint,NP BGG 2789 P.png
1588,Wall,,197.0,#48ABC5,171.0,72.0,Nippon,Neptune Liner,NP BGG 2790 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2790-d/neptune-liner,Paint,NP BGG 2790 D.png
1589,Wall,,185.0,#079AB9,154.0,7.0,Nippon,China Blue,NP BGG 2791 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2791-a/china-blue,Paint,NP BGG 2791 A.png
1590,Wall,,174.0,#0090AE,144.0,0.0,Nippon,Oceania,NP BGG 2792 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2792-a/oceania,Paint,NP BGG 2792 A.png
1591,Wall,,229.0,#CEE4E5,228.0,206.0,Nippon,Altitude,NP BGG 2793 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2793-p/altitude,Paint,NP BGG 2793 P.png
1592,Wall,,226.0,#BBDDE2,221.0,187.0,Nippon,Melodious Blue,NP BGG 2794 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2794-p/melodious-blue,Paint,NP BGG 2794 P.png
1593,Wall,,221.0,#93D2DD,210.0,147.0,Nippon,Soar Beyond Blue,NP BGG 2795 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2795-p/soar-beyond-blue,Paint,NP BGG 2795 P.png
1594,Wall,,207.0,#81C2CF,194.0,129.0,Nippon,Beach Lagoon,NP BGG 2796 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2796-p/beach-lagoon,Paint,NP BGG 2796 P.png
1595,Wall,,203.0,#5FB8CB,184.0,95.0,Nippon,Engaging,NP BGG 1584 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1584-t/engaging,Paint,NP BGG 1584 T.png
1596,Wall,,188.0,#34A9BC,169.0,52.0,Nippon,Yonder,NP BGG 2797 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2797-d/yonder,Paint,NP BGG 2797 D.png
1597,Wall,,156.0,#00819C,129.0,0.0,Nippon,Saxony Blue,NP BGG 1582 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1582-a/saxony-blue,Paint,NP BGG 1582 A.png
1598,Wall,,233.0,#D5E7E9,231.0,213.0,Nippon,Showering Blue,NP BGG 2798 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2798-p/showering-blue,Paint,NP BGG 2798 P.png
1599,Wall,,226.0,#C5E0E2,224.0,197.0,Nippon,Carribean Cruise,NP BGG 2799 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2799-p/carribean-cruise,Paint,NP BGG 2799 P.png
1600,Wall,,219.0,#AED3DB,211.0,174.0,Nippon,Blue Bubble,NP BGG 1816 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1816-p/blue-bubble,Paint,NP BGG 1816 P.png
1601,Wall,,218.0,#98CEDA,206.0,152.0,Nippon,Blue Puff,NP BGG 1578 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1578-p/blue-puff,Paint,NP BGG 1578 P.png
1602,Wall,,198.0,#6DB3C6,179.0,109.0,Nippon,Insignia Blue,NP BGG 2800 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2800-t/insignia-blue,Paint,NP BGG 2800 T.png
1603,Wall,,183.0,#51A3B7,163.0,81.0,Nippon,Sea Vessel,NP BGG 2801 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2801-d/sea-vessel,Paint,NP BGG 2801 D.png
1604,Wall,,135.0,#357287,114.0,53.0,Nippon,Dark Secret,NP PB 1561 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1561-a/dark-secret,Paint,NP PB 1561 A.png
1605,Wall,,230.0,#D2E3E6,227.0,210.0,Nippon,Sprizzle,NP OW 1060 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-ow-1060-p/sprizzle,Paint,NP OW 1060 P.png
1606,Wall,,229.0,#B8DCE5,220.0,184.0,Nippon,Blue Instinct,NP BGG 1571 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1571-p/blue-instinct,Paint,NP BGG 1571 P.png
1607,Wall,,223.0,#98D1DF,209.0,152.0,Nippon,Blue Jive,NP BGG 1573 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1573-p/blue-jive,Paint,NP BGG 1573 P.png
1608,Wall,,207.0,#77BBCF,187.0,119.0,Nippon,Tropical Isle,NP BGG 2802 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2802-t/tropical-isle,Paint,NP BGG 2802 T.png
1609,Wall,,205.0,#5DB3CD,179.0,93.0,Nippon,Blue Entry,NP BGG 1574 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1574-t/blue-entry,Paint,NP BGG 1574 T.png
1610,Wall,,173.0,#008DAD,141.0,0.0,Nippon,Florence Blue,NP BGG 1576 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1576-d/florence-blue,Paint,NP BGG 1576 D.png
1611,Wall,,162.0,#0080A2,128.0,0.0,Nippon,Blue Jewel,NP BGG 1575 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1575-a/blue-jewel,Paint,NP BGG 1575 A.png
1612,Wall,,229.0,#DCE7E5,231.0,220.0,Nippon,Cloudless Sky,NP BGG 2803 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2803-p/cloudless-sky,Paint,NP BGG 2803 P.png
1613,Wall,,229.0,#BEDFE5,223.0,190.0,Nippon,Britannica Blue,NP BGG 2804 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2804-p/britannica-blue,Paint,NP BGG 2804 P.png
1614,Wall,,228.0,#A6D6E4,214.0,166.0,Nippon,Breaking Waves,NP BGG 2805 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2805-p/breaking-waves,Paint,NP BGG 2805 P.png
1615,Wall,,218.0,#7DC4DA,196.0,125.0,Nippon,Romanian Sky,NP BGG 2806 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2806-p/romanian-sky,Paint,NP BGG 2806 P.png
1616,Wall,,217.0,#76C0D9,192.0,118.0,Nippon,Mediterranean Seas,NP BGG 1577 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1577-p/mediterranean-seas,Paint,NP BGG 1577 P.png
1617,Wall,,206.0,#50AFCE,175.0,80.0,Nippon,Bahamas,NP BGG 2807 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2807-d/bahamas,Paint,NP BGG 2807 D.png
1618,Wall,,183.0,#0092B7,146.0,0.0,Nippon,Calm Ocean,NP BGG 2808 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2808-a/calm-ocean,Paint,NP BGG 2808 A.png
1619,Wall,,232.0,#D6E7E8,231.0,214.0,Nippon,Alpine Snow,NP BGG 2809 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2809-p/alpine-snow,Paint,NP BGG 2809 P.png
1620,Wall,,230.0,#BADBE6,219.0,186.0,Nippon,Siam Sky,NP BGG 2810 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2810-p/siam-sky,Paint,NP BGG 2810 P.png
1621,Wall,,228.0,#A4D2E4,210.0,164.0,Nippon,Winning Streak,NP BGG 1566 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1566-p/winning-streak,Paint,NP BGG 1566 P.png
1622,Wall,,220.0,#81C2DC,194.0,129.0,Nippon,Great Outdoors,NP BGG 1567 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1567-p/great-outdoors,Paint,NP BGG 1567 P.png
1623,Wall,,203.0,#46A9CB,169.0,70.0,Nippon,Austria Blue,NP BGG 2811 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2811-d/austria-blue,Paint,NP BGG 2811 D.png
1624,Wall,,195.0,#3DA0C3,160.0,61.0,Nippon,Out at Sea,NP BGG 1569 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1569-d/out-at-sea,Paint,NP BGG 1569 D.png
1625,Wall,,170.0,#0082AA,130.0,0.0,Nippon,Norse Blue,NP BGG 1568 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1568-a/norse-blue,Paint,NP BGG 1568 A.png
1626,Wall,,231.0,#E1E7E7,231.0,225.0,Nippon,Ski Slope,NP BGG 2812 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2812-p/ski-slope,Paint,NP BGG 2812 P.png
1627,Wall,,226.0,#CEDFE2,223.0,206.0,Nippon,Swiss Mountain,NP BGG 2813 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2813-p/swiss-mountain,Paint,NP BGG 2813 P.png
1628,Wall,,222.0,#BED6DE,214.0,190.0,Nippon,Rolling Waves,NP BGG 2814 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-2814-p/rolling-waves,Paint,NP BGG 2814 P.png
1629,Wall,,217.0,#ADCDD9,205.0,173.0,Nippon,Tweedia Blue,NP PB 1564 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1564-p/tweedia-blue,Paint,NP PB 1564 P.png
1630,Wall,,210.0,#95C2D2,194.0,149.0,Nippon,Blue Horizon,NP PB 1552 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1552-p/blue-horizon,Paint,NP PB 1552 P.png
1631,Wall,,197.0,#68A8C5,168.0,104.0,Nippon,Shipside Blue,NP PB 1563 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1563-t/shipside-blue,Paint,NP PB 1563 T.png
1632,Wall,,161.0,#2C80A1,128.0,44.0,Nippon,Neptune,NP PB 1562 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1562-d/neptune,Paint,NP PB 1562 D.png
1633,Wall,,205.0,#7ccccd,204.0,124.0,Nippon,Aqua Marine,5086,None,https://nipponpaint.com.sg/colours/find-your-colour/5086/aqua-marine,Paint,5086.png
1634,Wall,,224.0,#a7cae0,202.0,167.0,Nippon,Blue Lullaby,NP PB 1550 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1550-p/blue-lullaby,Paint,NP PB 1550 P.png
1635,Wall,,138.0,#285e8a,94.0,40.0,Nippon,Blue Marines,9008,None,https://nipponpaint.com.sg/colours/find-your-colour/9008/blue-marines,Paint,9008.png
1636,Wall,,212.0,#a1c0d4,192.0,161.0,Nippon,Bluebell,BS 20C33,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-20c33/bluebell,Paint,BS 20C33.png
1637,Wall,,212.0,#bfccd4,204.0,191.0,Nippon,Bluish Grey,BS 18B17,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-18b17/bluish-grey,Paint,BS 18B17.png
1638,Wall,,99.0,#1e4763,71.0,30.0,Nippon,Bright Blue,9029,None,https://nipponpaint.com.sg/colours/find-your-colour/9029/bright-blue,Paint,9029.png
1639,Wall,,215.0,#62add7,173.0,98.0,Nippon,Cerulean,NP PB 1535 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1535-t/cerulean,Paint,NP PB 1535 T.png
1640,Wall,,208.0,#a7cad0,202.0,167.0,Nippon,China Blue,BS 18E50,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-18e50/china-blue,Paint,BS 18E50.png
1641,Wall,,235.0,#d2e3eb,227.0,210.0,Nippon,Clear Blue,0813,None,https://nipponpaint.com.sg/colours/find-your-colour/0813/clear-blue,Paint,0813.png
1642,Wall,,235.0,#dae8eb,232.0,218.0,Nippon,Clear Water,1124,None,https://nipponpaint.com.sg/colours/find-your-colour/1124/clear-water,Paint,1124.png
1643,Wall,,118.0,#3d5476,84.0,61.0,Nippon,Cosmic Navy,3133,None,https://nipponpaint.com.sg/colours/find-your-colour/3133/cosmic-navy,Paint,3133.png
1644,Wall,,103.0,#364967,73.0,54.0,Nippon,Cosmic Navy,0833,None,https://nipponpaint.com.sg/colours/find-your-colour/0833/cosmic-navy,Paint,0833.png
1645,Wall,,231.0,#d2dae7,218.0,210.0,Nippon,Evening Haze,9005,None,https://nipponpaint.com.sg/colours/find-your-colour/9005/evening-haze,Paint,9005.png
1646,Wall,,203.0,#619bcb,155.0,97.0,Nippon,Jewel Blue,1197,None,https://nipponpaint.com.sg/colours/find-your-colour/1197/jewel-blue,Paint,1197.png
1647,Wall,,232.0,#d2e1e8,225.0,210.0,Nippon,Laid Back,NP OW 1056 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-ow-1056-p/laid-back,Paint,NP OW 1056 P.png
1648,Wall,,170.0,#4b6aaa,106.0,75.0,Nippon,Legend Blue,9062,None,https://nipponpaint.com.sg/colours/find-your-colour/9062/legend-blue,Paint,9062.png
1649,Wall,,230.0,#bdd7e6,215.0,189.0,Nippon,Lite Up,NP PB 1544 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1544-p/lite-up,Paint,NP PB 1544 P.png
1650,Wall,,242.0,#e4f2f2,242.0,228.0,Nippon,Moon Mist,BS 18C31,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-18c31/moon-mist,Paint,BS 18C31.png
1651,Wall,,219.0,#a6e1db,225.0,166.0,Nippon,Nice Mint,NP BGG 1598 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1598-p/nice-mint,Paint,NP BGG 1598 P.png
1652,Wall,,173.0,#5c70ad,112.0,92.0,Nippon,Ocean Blue,0832,None,https://nipponpaint.com.sg/colours/find-your-colour/0832/ocean-blue,Paint,0832.png
1653,Wall,,208.0,#99ccd0,204.0,153.0,Nippon,Seabreeze,1126,None,https://nipponpaint.com.sg/colours/find-your-colour/1126/seabreeze,Paint,1126.png
1654,Wall,,226.0,#c8e2e2,226.0,200.0,Nippon,Sky Blue,9001,None,https://nipponpaint.com.sg/colours/find-your-colour/9001/sky-blue,Paint,9001.png
1655,Wall,,200.0,#629bc8,155.0,98.0,Nippon,Sterling Blue,BS 20E51,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-20e51/sterling-blue,Paint,BS 20E51.png
1656,Wall,,198.0,#84a5c6,165.0,132.0,Nippon,Wedgewood,BS 20C37,None,https://nipponpaint.com.sg/colours/find-your-colour/bs-20c37/wedgewood,Paint,BS 20C37.png
1657,Wall,,230.0,#CEE1E6,225.0,206.0,Nippon,Blue Bliss,NP PB 2815 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2815-p/blue-bliss,Paint,NP PB 2815 P.png
1658,Wall,,233.0,#BEDFE9,223.0,190.0,Nippon,Tranquil Waters,NP PB 2816 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2816-p/tranquil-waters,Paint,NP PB 2816 P.png
1659,Wall,,226.0,#9ED1E2,209.0,158.0,Nippon,Christopher's Adventure,NP PB 2817 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2817-p/christopher's-adventure,Paint,NP PB 2817 P.png
1660,Wall,,218.0,#7EC2DA,194.0,126.0,Nippon,Spa Day,NP PB 2818 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2818-t/spa-day,Paint,NP PB 2818 T.png
1661,Wall,,206.0,#57AECE,174.0,87.0,Nippon,Blue Star,NP PB 2819 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2819-t/blue-star,Paint,NP PB 2819 T.png
1662,Wall,,180.0,#008DB4,141.0,0.0,Nippon,Blue Hatch,NP PB 2820 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2820-a/blue-hatch,Paint,NP PB 2820 A.png
1663,Wall,,182.0,#0089B6,137.0,0.0,Nippon,Atlantica,NP PB 2821 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2821-a/atlantica,Paint,NP PB 2821 A.png
1664,Wall,,229.0,#D1E0E5,224.0,209.0,Nippon,Clear Water,NP PB 2822 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2822-p/clear-water,Paint,NP PB 2822 P.png
1665,Wall,,227.0,#C5DDE3,221.0,197.0,Nippon,Blue Wool,NP BGG 1572 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1572-p/blue-wool,Paint,NP BGG 1572 P.png
1666,Wall,,227.0,#B6D7E3,215.0,182.0,Nippon,Smooth Sailing,NP BGG 1565 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1565-p/smooth-sailing,Paint,NP BGG 1565 P.png
1667,Wall,,216.0,#9BC4D8,196.0,155.0,Nippon,North Blue,NP PB 2823 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2823-p/north-blue,Paint,NP PB 2823 P.png
1668,Wall,,195.0,#7FADC3,173.0,127.0,Nippon,Reliable Blue,NP PB 2824 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2824-t/reliable-blue,Paint,NP PB 2824 T.png
1669,Wall,,188.0,#6DA3BC,163.0,109.0,Nippon,Blue Button,NP PB 1560 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1560-t/blue-button,Paint,NP PB 1560 T.png
1670,Wall,,151.0,#367697,118.0,54.0,Nippon,Venetian Blue,NP PB 2825 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2825-a/venetian-blue,Paint,NP PB 2825 A.png
1671,Wall,,233.0,#DAE6E9,230.0,218.0,Nippon,Icicle,NP PB 2826 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2826-p/icicle,Paint,NP PB 2826 P.png
1672,Wall,,226.0,#C1D7E2,215.0,193.0,Nippon,Lingering Blue,NP PB 1523 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1523-p/lingering-blue,Paint,NP PB 1523 P.png
1673,Wall,,220.0,#A9C9DC,201.0,169.0,Nippon,Blue Tune,NP PB 1545 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1545-p/blue-tune,Paint,NP PB 1545 P.png
1674,Wall,,214.0,#8FBBD6,187.0,143.0,Nippon,Blue Monday,NP PB 1549 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1549-t/blue-monday,Paint,NP PB 1549 T.png
1675,Wall,,202.0,#74ABCA,171.0,116.0,Nippon,Kind Sky,NP PB 1546 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1546-t/kind-sky,Paint,NP PB 1546 T.png
1676,Wall,,168.0,#4081A8,129.0,64.0,Nippon,Nautical Blue,NP PB 1548 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1548-d/nautical-blue,Paint,NP PB 1548 D.png
1677,Wall,,129.0,#296081,96.0,41.0,Nippon,Ultra Blue,NP PB 1547 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1547-a/ultra-blue,Paint,NP PB 1547 A.png
1678,Wall,,227.0,#C0D9E3,217.0,192.0,Nippon,Yours Truly,NP PB 1530 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1530-p/yours-truly,Paint,NP PB 1530 P.png
1679,Wall,,226.0,#B4D4E2,212.0,180.0,Nippon,Trustworthy Blue,NP PB 2827 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2827-p/trustworthy-blue,Paint,NP PB 2827 P.png
1680,Wall,,215.0,#93C1D7,193.0,147.0,Nippon,Sky Blue,NP PB 1532 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1532-p/sky-blue,Paint,NP PB 1532 P.png
1681,Wall,,206.0,#65ADCE,173.0,101.0,Nippon,Blue Spell,NP BGG 1570 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-bgg-1570-t/blue-spell,Paint,NP BGG 1570 T.png
1682,Wall,,194.0,#429EC2,158.0,66.0,Nippon,Brooke Blue,NP PB 2828 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2828-d/brooke-blue,Paint,NP PB 2828 D.png
1683,Wall,,172.0,#3884AC,132.0,56.0,Nippon,Blue Madonna,NP PB 1555 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1555-d/blue-madonna,Paint,NP PB 1555 D.png
1684,Wall,,125.0,#045C7D,92.0,4.0,Nippon,Deepsea,NP PB 1554 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-1554-a/deepsea,Paint,NP PB 1554 A.png
1685,Wall,,231.0,#D6E6E7,230.0,214.0,Nippon,Afternoon Siesta,NP PB 2829 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2829-p/afternoon-siesta,Paint,NP PB 2829 P.png
1686,Wall,,231.0,#C5DFE7,223.0,197.0,Nippon,Sleepy Eyes,NP PB 2830 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2830-p/sleepy-eyes,Paint,NP PB 2830 P.png
1687,Wall,,227.0,#9ACDE3,205.0,154.0,Nippon,Childhood Days,NP PB 2831 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2831-p/childhood-days,Paint,NP PB 2831 P.png
1688,Wall,,211.0,#6CB1D3,177.0,108.0,Nippon,Growing Years,NP PB 2832 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2832-t/growing-years,Paint,NP PB 2832 T.png
1689,Wall,,210.0,#6DAED2,174.0,109.0,Nippon,Jewel Blue,NP PB 2833 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2833-t/jewel-blue,Paint,NP PB 2833 T.png
1690,Wall,,196.0,#509BC4,155.0,80.0,Nippon,Willy's Travel,NP PB 2834 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2834-d/willy's-travel,Paint,NP PB 2834 D.png
1691,Wall,,172.0,#2481AC,129.0,36.0,Nippon,Rhythm and Blues,NP PB 2835 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2835-a/rhythm-and-blues,Paint,NP PB 2835 A.png
1692,Wall,,233.0,#D3E6E9,230.0,211.0,Nippon,Equalizer,NP PB 2836 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2836-p/equalizer,Paint,NP PB 2836 P.png
1693,Wall,,233.0,#B3D8E9,216.0,179.0,Nippon,Days Gone By,NP PB 2837 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2837-p/days-gone-by,Paint,NP PB 2837 P.png
1694,Wall,,230.0,#9ECEE6,206.0,158.0,Nippon,Wild Boys,NP PB 2838 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2838-p/wild-boys,Paint,NP PB 2838 P.png
1695,Wall,,223.0,#84C0DF,192.0,132.0,Nippon,Hall of Fame,NP PB 2839 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2839-t/hall-of-fame,Paint,NP PB 2839 T.png
1696,Wall,,206.0,#4AA0CE,160.0,74.0,Nippon,Glitzy Blue,NP PB 2840 D,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2840-d/glitzy-blue,Paint,NP PB 2840 D.png
1697,Wall,,185.0,#048AB9,138.0,4.0,Nippon,Blue Mist,NP PB 2841 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2841-a/blue-mist,Paint,NP PB 2841 A.png
1698,Wall,,174.0,#0076AE,118.0,0.0,Nippon,Shanghai Blues,NP PB 2842 A,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2842-a/shanghai-blues,Paint,NP PB 2842 A.png
1699,Wall,,229.0,#C1D9E5,217.0,193.0,Nippon,Childhood Dreams,NP PB 2843 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2843-p/childhood-dreams,Paint,NP PB 2843 P.png
1700,Wall,,231.0,#B9D8E7,216.0,185.0,Nippon,Misty Fountain,NP PB 2844 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2844-p/misty-fountain,Paint,NP PB 2844 P.png
1701,Wall,,230.0,#8CC6E6,198.0,140.0,Nippon,Blue Pitcher,NP PB 2845 P,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2845-p/blue-pitcher,Paint,NP PB 2845 P.png
1702,Wall,,217.0,#79B9D9,185.0,121.0,Nippon,Perfect Pitch,NP PB 2846 T,None,https://nipponpaint.com.sg/colours/find-your-colour/np-pb-2846-t/perfect-pitch,Paint,NP PB 2846 T.png
