,Application,Category Tags,Company,Filename,Height (cm),Model Name,Origin Country,Product URL,Type,Width (cm)
7985,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,cassero-legno-nt-sq_r-500-500-60-user-data-collections-802-5773-1524043019.jpg,100,Cassero Legno Nt/Sq,Italy,https://www.hafary.com.sg/collection/Tiles/Edilgres-Cassero-Legno-Nt-Sq-802?image=5773,Tiles,300
7986,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,sm464d_r-500-500-60-user-data-collections-801-5768-1524040985.jpg,300,SM464D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-SM464D-801?image=5768,Tiles,600
7987,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation",Hafary,merbau-roble_r-500-500-60-user-data-collections-800-5761-1524039627.jpg,230,Merbau Roble,Spain,https://www.hafary.com.sg/collection/Tiles/STN-Ceramica-Merbau-Roble-800?image=5761,Tiles,1200
7988,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,mikasa-cenere_r-500-500-60-user-data-collections-799-5756-1524037816.jpg,300,Mikasa Cenere,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Euro-Mikasa-Cenere-799?image=5756,Tiles,600
7989,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,mikasa-grigio_r-500-500-60-user-data-collections-799-5757-1524037816.jpg,300,Mikasa Grigio,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Euro-Mikasa-Grigio-799?image=5757,Tiles,600
7990,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,mikasa-tortora_r-500-500-60-user-data-collections-799-5758-1524037818.jpg,300,Mikasa Tortora,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Euro-Mikasa-Tortora-799?image=5758,Tiles,600
7991,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,sgd80d_r-500-500-60-user-data-collections-798-5743-1524034065.jpg,300,SGD80D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-SGD80D-798?image=5743,Tiles,600
7992,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rgd80d_r-500-500-60-user-data-collections-798-5744-1524034068.jpg,300,RGD80D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-RGD80D-798?image=5744,Tiles,600
7993,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,sgd81d_r-500-500-60-user-data-collections-798-5745-1524034086.jpg,300,SGD81D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-SGD81D-798?image=5745,Tiles,600
7994,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rgd81d_r-500-500-60-user-data-collections-798-5746-1524034088.jpg,300,RGD81D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-RGD81D-798?image=5746,Tiles,600
7995,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rgd82d_r-500-500-60-user-data-collections-798-5748-1524034106.jpg,300,RGD82D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-RGD82D-798?image=5748,Tiles,600
7996,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rgd83d_r-500-500-60-user-data-collections-798-5750-1524034126.jpg,300,RGD83D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-RGD83D-798?image=5750,Tiles,600
7997,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,sg4h2d_r-500-500-60-user-data-collections-795-10053-1550569472.jpg,300,SG4H2D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-SG4H2D-795?image=10053,Tiles,600
7998,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,mb381_r-500-500-60-user-data-collections-790-5669-1523871120.jpg,300,MB381,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-MB381-790?image=5669,Tiles,600
7999,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,atelier-tabacco-ret_r-500-500-60-user-data-collections-789-5664-1523869102.jpg,200,Atelier Tabacco Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ricchetti-Group-Atelier-Tabacco-Ret-789?image=5664,Tiles,1200
8000,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,atelier-tabacco-ret_r-500-500-60-user-data-collections-789-5667-1523869112.jpg,200,Atelier Tabacco Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ricchetti-Group-Atelier-Tabacco-Ret-789?image=5667,Tiles,1200
8001,"Wall, Floor","Full Bodied Porcelain Tile, Shade and Veins Variation",Hafary,oslo-charcoal_r-500-500-60-user-data-collections-788-12590-1573723347.jpg,300,Oslo Charcoal,China,https://www.hafary.com.sg/collection/Tiles/Florina-Ceramics-Oslo-Charcoal-788?image=12590,Tiles,600
8002,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sd71_r-500-500-60-user-data-collections-787-5644-1523847042.jpg,300,SD71,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-SD71-787?image=5644,Tiles,600
8003,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rg4b3d_r-500-500-60-user-data-collections-786-5642-1523845492.jpg,300,RG4B3D,Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-RG4B3D-786?image=5642,Tiles,600
8004,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,trvk-home-fr_r-500-500-60-user-data-collections-783-5626-1523691135.jpg,150,Trvk Home FR,Italy,https://www.hafary.com.sg/collection/Tiles/Marazzi-Trvk-Home-FR-783?image=5626,Tiles,1200
8005,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,trvk-home-fr_r-500-500-60-user-data-collections-783-5629-1523691170.jpg,150,Trvk Home FR,Italy,https://www.hafary.com.sg/collection/Tiles/Marazzi-Trvk-Home-FR-783?image=5629,Tiles,1200
8006,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j63-(rcrj63)_r-500-500-60-user-data-collections-780-5613-1523685717.jpg,300,J63 (RCRJ63),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J63-RCRJ63-780?image=5613,Tiles,600
8007,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,tra-el--greige-rt_r-500-500-60-user-data-collections-778-5593-1523679978.jpg,490,Tra.El. Greige Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Tra.El.-Greige-Rt-778?image=5593,Tiles,990
8008,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,tra-el--greige-rt_r-500-500-60-user-data-collections-778-5589-1523679974.jpg,490,Tra.El. Greige Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Tra.El.-Greige-Rt-778?image=5589,Tiles,990
8009,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,trav-el--greige-rt_r-500-500-60-user-data-collections-778-15150-1631762784.jpg,490,Trav.El. Greige Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Trav.El.-Greige-Rt-778?image=15150,Tiles,990
8010,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,trav-el-white_r-500-500-60-user-data-collections-778-15374-1639388368.jpg,490,Trav.El White,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Trav.El-White-778?image=15374,Tiles,990
8011,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,tra-el--taupe-rt_r-500-500-60-user-data-collections-778-16100-1649900735.jpg,490,Tra.El. Taupe Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Tra.El.-Taupe-Rt-778?image=16100,Tiles,990
8012,Floor,"Glazed Porcelain Tile, Shade and Veins Variation",Hafary,tra-el--taupe-rt_r-500-500-60-user-data-collections-778-16101-1649900736.jpg,490,Tra.El. Taupe Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Tra.El.-Taupe-Rt-778?image=16101,Tiles,990
8013,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,inside21-storm_r-500-500-60-user-data-collections-777-5524-1523441749.jpg,600,Inside21 Storm,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Settecento-Valtresinaro-Inside21-Storm-777?image=5524,Tiles,600
8014,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,inside21-mosaico-white-su-ret_r-500-500-60-user-data-collections-777-5528-1523441862.jpg,600,Inside21 Mosaico White Su Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Settecento-Valtresinaro-Inside21-Mosaico-White-Su-Ret-777?image=5528,Tiles,600
8015,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,inside21-ant_r-500-500-60-user-data-collections-777-5529-1523441864.jpg,600,Inside21 Ant,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Settecento-Valtresinaro-Inside21-Ant-777?image=5529,Tiles,600
8016,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j42-(rcrj42)_r-500-500-60-user-data-collections-775-12021-1563335875.jpg,300,J42 (RCRJ42),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J42-RCRJ42-775?image=12021,Tiles,600
8017,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j44-(rcrj44)_r-500-500-60-user-data-collections-775-12025-1563335880.jpg,300,J44 (RCRJ44),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J44-RCRJ44-775?image=12025,Tiles,600
8018,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j44-(rcrj44)_r-500-500-60-user-data-collections-775-15283-1637129313.jpg,300,J44 (RCRJ44),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J44-RCRJ44-775?image=15283,Tiles,600
8019,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j45-(rcrj45)_r-500-500-60-user-data-collections-775-12026-1563335881.jpg,300,J45 (RCRJ45),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J45-RCRJ45-775?image=12026,Tiles,600
8020,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,j43-(rcrj43)_r-500-500-60-user-data-collections-775-21490-1707127403.jpg,300,J43 (RCRJ43),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-J43-RCRJ43-775?image=21490,Tiles,600
8021,"Wall, Floor","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,r61-(rcr61)_r-500-500-60-user-data-collections-774-12009-1563334605.jpg,300,R61 (RCR61),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-R61-RCR61-774?image=12009,Tiles,600
8022,"Wall, Floor","Full Bodied Porcelain Tile, Shade and Veins Variation (V1)",Hafary,r62-(rcr62)_r-500-500-60-user-data-collections-774-12010-1563334606.jpg,300,R62 (RCR62),Malaysia,https://www.hafary.com.sg/collection/Tiles/MML-R62-RCR62-774?image=12010,Tiles,600
8023,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V4)",Hafary,chevron-chic-black_r-500-500-60-user-data-collections-773-5452-1523343755.jpg,78,Chevron Chic Black,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Fioranese-Chevron-Chic-Black-773?image=5452,Tiles,610
8024,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V4)",Hafary,chevron-chic-burnt_r-500-500-60-user-data-collections-773-5453-1523343755.jpg,78,Chevron Chic Burnt,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Fioranese-Chevron-Chic-Burnt-773?image=5453,Tiles,610
8025,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V4)",Hafary,chevron-chic-black_r-500-500-60-user-data-collections-773-5456-1523343867.jpg,78,Chevron Chic Black,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Fioranese-Chevron-Chic-Black-773?image=5456,Tiles,610
8026,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,3wood-18g_r-500-500-60-user-data-collections-769-5432-1523323403.jpg,600,3Wood 18G,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-3Wood-18G-769?image=5432,Tiles,1800
8027,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,3wood-18t_r-500-500-60-user-data-collections-769-5433-1523323404.jpg,600,3Wood 18T,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-3Wood-18T-769?image=5433,Tiles,1800
8028,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,3wood-2018t_r-500-500-60-user-data-collections-769-5435-1523323525.jpg,600,3Wood 2018T,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-3Wood-2018T-769?image=5435,Tiles,1800
8029,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,3wood-2018t_r-500-500-60-user-data-collections-769-5441-1523323667.jpg,600,3Wood 2018T,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-3Wood-2018T-769?image=5441,Tiles,1800
8030,Wall,"Ceramic Tile, Shade and Veins Variation",Hafary,urban-cement_r-500-500-60-user-data-collections-768-5427-1523270198.jpg,200,Urban Cement,Spain,https://www.hafary.com.sg/collection/Tiles/Magna-Ceramica-Urban-Cement-768?image=5427,Tiles,200
8031,Wall,"Ceramic Tile, Shade and Veins Variation",Hafary,urban-terracotta_r-500-500-60-user-data-collections-768-5428-1523270199.jpg,200,Urban Terracotta,Spain,https://www.hafary.com.sg/collection/Tiles/Magna-Ceramica-Urban-Terracotta-768?image=5428,Tiles,200
8032,Wall,"Ceramic Tile, Shade and Veins Variation",Hafary,urban-cement_r-500-500-60-user-data-collections-768-5429-1523270227.jpg,200,Urban Cement,Spain,https://www.hafary.com.sg/collection/Tiles/Magna-Ceramica-Urban-Cement-768?image=5429,Tiles,200
8033,Wall,"Ceramic Tile, Shade Variation (V1)",Hafary,royal-pistacho_r-500-500-60-user-data-collections-767-18023-1673507793.jpg,100,Royal Pistacho,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-Royal-Pistacho-767?image=18023,Tiles,305
8034,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,soap-stone-grey_r-500-500-60-user-data-collections-766-5411-1523267402.jpg,300,Soap Stone Grey,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Soap-Stone-Grey-766?image=5411,Tiles,600
8035,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,soap-stone-beige-rc_r-500-500-60-user-data-collections-766-19014-1686625461.jpg,300,Soap Stone Beige RC,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Soap-Stone-Beige-RC-766?image=19014,Tiles,600
8036,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,soap-stone-white-rc_r-500-500-60-user-data-collections-766-19015-1686625463.jpg,300,Soap Stone White RC,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Soap-Stone-White-RC-766?image=19015,Tiles,600
8037,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation",Hafary,zhi-tortora_r-500-500-60-user-data-collections-765-11717-1559641877.jpg,300,Zhi Tortora,China,https://www.hafary.com.sg/collection/Tiles/Florina-Ceramics-Zhi-Tortora-765?image=11717,Tiles,600
8038,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation",Hafary,zhi-tortora_r-500-500-60-user-data-collections-765-5409-1523258090.jpg,300,Zhi Tortora,China,https://www.hafary.com.sg/collection/Tiles/Florina-Ceramics-Zhi-Tortora-765?image=5409,Tiles,600
8039,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation",Hafary,zhi-lappato-almond_r-500-500-60-user-data-collections-765-17829-1672118530.jpg,300,Zhi Lappato Almond,China,https://www.hafary.com.sg/collection/Tiles/Florina-Ceramics-Zhi-Lappato-Almond-765?image=17829,Tiles,600
8040,Wall,"Ceramic Tile, Shade Variation",Hafary,beauty-sand_r-500-500-60-user-data-collections-763-5385-1523085250.jpg,200,Beauty Sand,Spain,https://www.hafary.com.sg/collection/Tiles/APE-Ceramic-Beauty-Sand-763?image=5385,Tiles,300
8041,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,chess-ng_r-500-500-60-user-data-collections-762-5376-1522902567.jpg,220,Chess Ng,Spain,https://www.hafary.com.sg/collection/Tiles/Geotiles-Chess-Ng-762?image=5376,Tiles,850
8042,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,pawn-bl_r-500-500-60-user-data-collections-762-5377-1522902569.jpg,220,Pawn Bl,Spain,https://www.hafary.com.sg/collection/Tiles/Geotiles-Pawn-Bl-762?image=5377,Tiles,850
8043,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,pawn-bl_r-500-500-60-user-data-collections-762-5378-1522902572.jpg,220,Pawn Bl,Spain,https://www.hafary.com.sg/collection/Tiles/Geotiles-Pawn-Bl-762?image=5378,Tiles,850
8044,Wall,"Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,pave'-w-square-multic-178185-0_r-500-500-60-user-data-collections-758-5346-1522833773.jpg,165,Pave' W.Square Multic 178185/0,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Sichenia-Pave-W.Square-Multic-178185-0-758?image=5346,Tiles,410
8045,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation",Hafary,parquet-iroko-nat-ret_r-500-500-60-user-data-collections-757-5335-1522831957.jpg,112,Parquet Iroko Nat Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Piemme-Parquet-Iroko-Nat-Ret-757?image=5335,Tiles,900
8046,Wall,"Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,pave-wall-wood-white_r-500-500-60-user-data-collections-754-5323-1522827491.jpg,225,Pave Wall Wood White,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Sichenia-Pave-Wall-Wood-White-754?image=5323,Tiles,450
8047,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,mark-graph_r-500-500-60-user-data-collections-752-5313-1522755150.jpg,450,Mark Graph,Italy,https://www.hafary.com.sg/collection/Tiles/Atlas-Concorde-Mark-Graph-752?image=5313,Tiles,900
8048,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V1)",Hafary,lamelle-canaletto-chevron_r-500-500-60-user-data-collections-750-5296-1522753491.jpg,300,Lamelle Canaletto Chevron,Italy,https://www.hafary.com.sg/collection/Tiles/Gamma-Due-Lamelle-Canaletto-Chevron-750?image=5296,Tiles,1200
8049,Floor,"Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V1)",Hafary,lamelle-canaletto-chevron_r-500-500-60-user-data-collections-750-5299-1522753572.jpg,300,Lamelle Canaletto Chevron,Italy,https://www.hafary.com.sg/collection/Tiles/Gamma-Due-Lamelle-Canaletto-Chevron-750?image=5299,Tiles,1200
8050,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V4)",Hafary,cottage-w-cenere-ret_r-500-500-60-user-data-collections-749-5295-1522750664.jpg,150,Cottage W.Cenere Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Fioranese-Cottage-W.Cenere-Ret-749?image=5295,Tiles,900
8051,Wall,"Glazed Porcelain Tile, Shade and Veins Variation (V4)",Hafary,cubics-grey_r-500-500-60-user-data-collections-746-5251-1522739305.jpg,150,Cubics Grey,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Rondine-Cubics-Grey-746?image=5251,Tiles,610
8052,Wall,"Glazed Porcelain Tile, Shade and Veins Variation (V4)",Hafary,cubics-grey_r-500-500-60-user-data-collections-746-5255-1522739363.jpg,150,Cubics Grey,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Rondine-Cubics-Grey-746?image=5255,Tiles,610
8053,Wall,"Glazed Porcelain Tile, Shade and Veins Variation (V4)",Hafary,cubics-grey_r-500-500-60-user-data-collections-746-5256-1522739365.jpg,150,Cubics Grey,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Rondine-Cubics-Grey-746?image=5256,Tiles,610
8054,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,d-dant-filet-noir-blanc_r-500-500-60-user-data-collections-745-5233-1522143752.jpg,200,D.Dant Filet Noir Blanc,Italy,https://www.hafary.com.sg/collection/Tiles/Tagina-D.Dant-Filet-Noir-Blanc-745?image=5233,Tiles,200
8055,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,d-dant-filet-noir_r-500-500-60-user-data-collections-745-5234-1522143755.jpg,200,D.Dant Filet Noir,Italy,https://www.hafary.com.sg/collection/Tiles/Tagina-D.Dant-Filet-Noir-745?image=5234,Tiles,200
8056,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,d-dant-tress-noir_r-500-500-60-user-data-collections-745-5244-1522144011.jpg,200,D.Dant Tress Noir,Italy,https://www.hafary.com.sg/collection/Tiles/Tagina-D.Dant-Tress-Noir-745?image=5244,Tiles,200
8057,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,d-dant-tress-sable-noir_r-500-500-60-user-data-collections-745-13579-1592964892.jpg,200,D.Dant Tress Sable Noir,Italy,https://www.hafary.com.sg/collection/Tiles/Tagina-D.Dant-Tress-Sable-Noir-745?image=13579,Tiles,200
8058,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,d-dant-tress-sable-noir_r-500-500-60-user-data-collections-745-16062-1649227858.jpg,200,D.Dant Tress.Sable Noir,Italy,https://www.hafary.com.sg/collection/Tiles/Tagina-D.Dant-Tress.Sable-Noir-745?image=16062,Tiles,200
8059,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,corte-ant_r-500-500-60-user-data-collections-744-5221-1522139509.jpg,150,Corte Ant,Italy,https://www.hafary.com.sg/collection/Tiles/Marazzi-Corte-Ant-744?image=5221,Tiles,150
8060,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,moon-marengo_r-500-500-60-user-data-collections-743-5218-1522137702.jpg,303,Moon Marengo,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Moon-Marengo-743?image=5218,Tiles,613
8061,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,moon-perla_r-500-500-60-user-data-collections-743-5219-1522137703.jpg,303,Moon Perla,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Moon-Perla-743?image=5219,Tiles,613
8062,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,moon-perla_r-500-500-60-user-data-collections-743-5220-1522137777.jpg,303,Moon Perla,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Moon-Perla-743?image=5220,Tiles,613
8063,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V3)",Hafary,alpes-raw-ivory-rett_r-500-500-60-user-data-collections-742-5206-1522135442.jpg,600,Alpes Raw Ivory Rett,Italy,https://www.hafary.com.sg/collection/Tiles/ABK-Group-Alpes-Raw-Ivory-Rett-742?image=5206,Tiles,600
8064,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V3)",Hafary,alpes-raw-mos-quard-grey_r-500-500-60-user-data-collections-742-5209-1522135761.jpg,600,Alpes Raw Mos.Quard Grey,Italy,https://www.hafary.com.sg/collection/Tiles/ABK-Group-Alpes-Raw-Mos.Quard-Grey-742?image=5209,Tiles,600
8065,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V3)",Hafary,alpes-raw-mos-quard-ivory_r-500-500-60-user-data-collections-742-5210-1522135761.jpg,600,Alpes Raw Mos.Quard Ivory,Italy,https://www.hafary.com.sg/collection/Tiles/ABK-Group-Alpes-Raw-Mos.Quard-Ivory-742?image=5210,Tiles,600
8066,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V3)",Hafary,alpes-raw-mos-quard-lead_r-500-500-60-user-data-collections-742-5211-1522135763.jpg,600,Alpes Raw Mos.Quard Lead,Italy,https://www.hafary.com.sg/collection/Tiles/ABK-Group-Alpes-Raw-Mos.Quard-Lead-742?image=5211,Tiles,600
8067,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V3)",Hafary,alpes-raw-mos-quard-sand_r-500-500-60-user-data-collections-742-5212-1522135766.jpg,600,Alpes Raw Mos.Quard Sand,Italy,https://www.hafary.com.sg/collection/Tiles/ABK-Group-Alpes-Raw-Mos.Quard-Sand-742?image=5212,Tiles,600
8068,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-deco_r-500-500-60-user-data-collections-741-5202-1522058274.jpg,440,Orly Deco,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-Deco-741?image=5202,Tiles,440
8069,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-44_r-500-500-60-user-data-collections-741-5203-1522058276.jpg,440,Orly 44,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-44-741?image=5203,Tiles,440
8070,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-44_r-500-500-60-user-data-collections-741-5204-1522058278.jpg,440,Orly 44,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-44-741?image=5204,Tiles,440
8071,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-deco-cenef_r-500-500-60-user-data-collections-741-19209-1688305355.jpg,440,Orly Deco Cenef,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-Deco-Cenef-741?image=19209,Tiles,440
8072,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-deco-esquina_r-500-500-60-user-data-collections-741-19210-1688305357.jpg,440,Orly Deco Esquina,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-Deco-Esquina-741?image=19210,Tiles,440
8073,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly-deco-cenef-&-orly-deco_r-500-500-60-user-data-collections-741-19212-1688305366.jpg,440,Orly Deco Cenef & Orly Deco,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-Deco-Cenef-Orly-Deco-741?image=19212,Tiles,440
8074,"Floor, Wall","Glazed Porcelain Tile, Shade Variation",Hafary,orly_r-500-500-60-user-data-collections-741-19213-1688305367.jpg,440,Orly,Spain,https://www.hafary.com.sg/collection/Tiles/Realonda-Orly-741?image=19213,Tiles,440
